timestamp,datetime,rank,symbol,volume_24h,price,change_24h_pct,funding_rate_pct,open_interest
1763000782.332279,2025-11-12 22:26:22,4,UNI,112778944,7.857700,-6.19,0.0013,9336117
1763000782.332279,2025-11-12 22:26:22,5,XRP,112660741,2.412600,0.82,0.0013,42734314
1763000782.332279,2025-11-12 22:26:22,6,PUMP,105534059,0.003949,-3.26,0.0009,26662881096
1763000782.332279,2025-11-12 22:26:22,7,ASTER,90805430,1.117200,0.38,-0.0002,128865846
1763000782.332279,2025-11-12 22:26:22,8,XPL,43856233,0.262950,0.50,0.0013,242898714
1763000782.332279,2025-11-12 22:26:22,9,LTC,37800643,99.128000,-0.21,0.0013,470241
1763000782.332279,2025-11-12 22:26:22,10,FARTCOIN,34055517,0.282760,-2.88,0.0013,132244593
1763000782.332279,2025-11-12 22:26:22,11,TRUMP,29320739,7.611400,-2.98,-0.0010,4984397
1763000782.332279,2025-11-12 22:26:22,12,MET,22830430,0.445460,-0.50,0.0013,29128214
1763000782.332279,2025-11-12 22:26:22,13,AERO,22124389,0.971680,-14.91,0.0013,4544272
1763000782.332279,2025-11-12 22:26:22,14,DOGE,18911547,0.170900,-0.70,0.0013,305407370
1763000782.332279,2025-11-12 22:26:22,15,STRK,17575530,0.137870,-3.00,0.0013,220449658
1763015206.198029,2025-11-13 02:26:46,1,HYPE,387263606,39.367000,-0.17,0.0013,22898155
1763015206.198029,2025-11-13 02:26:46,2,ZEC,354088180,520.630000,11.74,0.0013,495457
1763015206.198029,2025-11-13 02:26:46,3,XRP,144140552,2.509700,4.50,0.0013,45839138
1763015206.198029,2025-11-13 02:26:46,4,POPCAT,133502596,0.127020,-22.47,0.0011,45718304
1763015206.198029,2025-11-13 02:26:46,5,UNI,107171262,7.973000,-6.54,0.0013,9546417
1763015206.198029,2025-11-13 02:26:46,6,PUMP,103009989,0.003990,-7.30,0.0013,26732808706
1763015206.198029,2025-11-13 02:26:46,7,ASTER,86517670,1.125700,-1.22,0.0013,128460640
1763015206.198029,2025-11-13 02:26:46,8,XPL,48985142,0.262920,-1.12,0.0013,236649166
1763015206.198029,2025-11-13 02:26:46,9,LTC,38741020,101.350000,1.76,0.0013,475902
1763015206.198029,2025-11-13 02:26:46,10,FARTCOIN,34725849,0.286320,-3.93,0.0013,131855990
1763015206.198029,2025-11-13 02:26:46,11,TRUMP,25817575,7.711700,0.31,0.0010,5043669
1763015206.198029,2025-11-13 02:26:46,12,AERO,22758031,1.017300,-15.54,-0.0010,4485692
1763015206.198029,2025-11-13 02:26:46,13,MET,21727687,0.488240,1.78,0.0013,31050044
1763015206.198029,2025-11-13 02:26:46,14,DOGE,20144103,0.176140,2.05,0.0013,302309720
1763015206.198029,2025-11-13 02:26:46,15,LINK,19088642,15.946000,2.76,0.0013,2411945
1763029636.070563,2025-11-13 06:27:16,1,HYPE,398059944,39.066000,-2.55,0.0013,22656769
1763029636.070563,2025-11-13 06:27:16,2,ZEC,359642000,502.510000,4.73,0.0081,521125
1763029636.070563,2025-11-13 06:27:16,3,XRP,162637683,2.517600,3.84,0.0013,46798480
1763029636.070563,2025-11-13 06:27:16,4,POPCAT,132570557,0.124660,-25.93,-0.0220,45287900
1763029636.070563,2025-11-13 06:27:16,5,UNI,112572545,7.908100,-7.61,0.0013,9795941
1763029636.070563,2025-11-13 06:27:16,6,PUMP,109106685,0.003922,-9.65,0.0013,26733587746
1763029636.070563,2025-11-13 06:27:16,7,ASTER,82994732,1.129400,-2.72,0.0013,130447698
1763029636.070563,2025-11-13 06:27:16,8,XPL,49305026,0.266210,-2.48,0.0013,259124512
1763029636.070563,2025-11-13 06:27:16,9,LTC,45349218,100.090000,-2.03,0.0013,408624
1763029636.070563,2025-11-13 06:27:16,10,FARTCOIN,32468526,0.282250,-7.30,0.0013,130032127
1763029636.070563,2025-11-13 06:27:16,11,TRUMP,22815744,7.639700,-2.47,-0.0005,5009503
1763029636.070563,2025-11-13 06:27:16,12,AERO,22337905,0.977580,-19.60,0.0013,4487946
1763029636.070563,2025-11-13 06:27:16,13,MET,21300354,0.498140,-4.15,0.0013,30518640
1763029636.070563,2025-11-13 06:27:16,14,DOGE,19676839,0.176200,0.24,0.0013,299930210
1763029636.070563,2025-11-13 06:27:16,15,LINK,18726043,15.837000,0.19,0.0013,2406700
1763044074.400349,2025-11-13 10:27:54,1,HYPE,375504986,38.701000,-2.40,0.0013,22506378
1763044074.400349,2025-11-13 10:27:54,2,ZEC,356798618,484.740000,1.97,0.0013,516286
1763044074.400349,2025-11-13 10:27:54,3,XRP,187995995,2.463800,0.88,0.0010,47628174
1763044074.400349,2025-11-13 10:27:54,4,POPCAT,121828581,0.120400,-35.93,-0.0216,46112598
1763044074.400349,2025-11-13 10:27:54,5,UNI,102657107,7.734700,-7.47,0.0013,10044348
1763044074.400349,2025-11-13 10:27:54,6,PUMP,97918770,0.003882,-11.47,0.0013,27129492940
1763044074.400349,2025-11-13 10:27:54,7,ASTER,74973429,1.090900,-7.86,0.0006,128072230
1763044074.400349,2025-11-13 10:27:54,8,XPL,47886383,0.259840,-2.85,0.0013,256874582
1763044074.400349,2025-11-13 10:27:54,9,LTC,44664069,101.530000,-1.27,0.0013,381400
1763044074.400349,2025-11-13 10:27:54,10,FARTCOIN,28957975,0.281700,-8.42,0.0013,130077253
1763044074.400349,2025-11-13 10:27:54,11,TRUMP,21778253,7.526400,-4.00,0.0000,4991694
1763044074.400349,2025-11-13 10:27:54,12,AERO,20256725,0.961600,-19.92,0.0007,4344972
1763044074.400349,2025-11-13 10:27:54,13,MET,19136325,0.463140,-5.50,0.0013,29579836
1763044074.400349,2025-11-13 10:27:54,14,DOGE,19126304,0.175090,-1.55,0.0013,298703594
1763044074.400349,2025-11-13 10:27:54,15,SUI,18214362,2.010900,-3.50,0.0013,11831192
1763058505.513345,2025-11-13 14:28:25,1,ZEC,399801241,483.000000,2.88,0.0013,498997
1763058505.513345,2025-11-13 14:28:25,2,HYPE,299454740,36.972000,-4.48,0.0013,22876343
1763058505.513345,2025-11-13 14:28:25,3,XRP,286277487,2.356200,0.59,0.0013,68621052
1763058505.513345,2025-11-13 14:28:25,4,PUMP,105653162,0.003547,-13.57,0.0013,25298091050
1763058505.513345,2025-11-13 14:28:25,5,UNI,86995809,7.650900,-0.51,0.0013,8239275
1763058505.513345,2025-11-13 14:28:25,6,ASTER,56681016,1.020300,-8.85,-0.0021,127666396
1763058505.513345,2025-11-13 14:28:25,7,XPL,47086570,0.238870,-6.53,-0.0017,216315634
1763058505.513345,2025-11-13 14:28:25,8,LTC,45990679,94.329000,-2.18,0.0005,299345
1763058505.513345,2025-11-13 14:28:25,9,FARTCOIN,27171049,0.263070,-6.22,0.0006,124411625
1763058505.513345,2025-11-13 14:28:25,10,DOGE,20174903,0.163760,-3.20,0.0013,289655510
1763058505.513345,2025-11-13 14:28:25,11,SUI,19251181,1.873700,-5.66,0.0001,11107284
1763058505.513345,2025-11-13 14:28:25,12,TRUMP,18976645,7.166800,-4.45,-0.0040,4474685
1763058505.513345,2025-11-13 14:28:25,13,POPCAT,18540736,0.116950,-16.00,-0.0224,42640640
1763058505.513345,2025-11-13 14:28:25,14,LINK,18504271,14.515000,-4.83,0.0001,1964295
1763058505.513345,2025-11-13 14:28:25,15,MET,17174317,0.397130,-20.08,-0.0006,27998680
1763072944.798197,2025-11-13 18:29:04,1,XRP,399273181,2.308900,-2.56,0.0002,77307746
1763072944.798197,2025-11-13 18:29:04,2,ZEC,370370288,514.760000,0.72,0.0049,511335
1763072944.798197,2025-11-13 18:29:04,3,HYPE,369575368,38.081000,-0.29,0.0013,23581505
1763072944.798197,2025-11-13 18:29:04,4,PUMP,94042776,0.003604,-8.43,0.0013,28802707724
1763072944.798197,2025-11-13 18:29:04,5,UNI,91276937,7.729900,2.74,0.0013,8233305
1763072944.798197,2025-11-13 18:29:04,6,ASTER,58302258,1.071900,-3.61,0.0013,130910574
1763072944.798197,2025-11-13 18:29:04,7,XPL,47469113,0.239540,-7.90,0.0013,213739294
1763072944.798197,2025-11-13 18:29:04,8,LTC,44729055,96.422000,-1.48,0.0013,297400
1763072944.798197,2025-11-13 18:29:04,9,FARTCOIN,30804208,0.265000,-5.67,0.0013,121037159
1763072944.798197,2025-11-13 18:29:04,10,DOGE,24227965,0.162730,-4.08,0.0013,284115424
1763072944.798197,2025-11-13 18:29:04,11,SUI,23322881,1.860500,-5.48,0.0000,11253488
1763072944.798197,2025-11-13 18:29:04,12,LINK,20860486,14.467000,-4.63,0.0001,1866349
1763072944.798197,2025-11-13 18:29:04,13,TRUMP,18926896,7.197700,-2.75,-0.0065,4431949
1763072944.798197,2025-11-13 18:29:04,14,RESOLV,17936612,0.149210,24.66,-0.1259,29233204
1763072944.798197,2025-11-13 18:29:04,15,MET,16301871,0.420940,-7.90,0.0013,28798768
1763087389.433714,2025-11-13 22:29:49,1,HYPE,403117730,38.209000,-0.73,0.0013,23563440
1763087389.433714,2025-11-13 22:29:49,2,XRP,403062267,2.334500,-3.15,0.0013,79597782
1763087389.433714,2025-11-13 22:29:49,3,ZEC,350864400,513.250000,1.37,0.0013,508535
1763087389.433714,2025-11-13 22:29:49,4,UNI,94258877,7.670400,-1.80,0.0013,8316509
1763087389.433714,2025-11-13 22:29:49,5,PUMP,92853332,0.003738,-4.89,0.0013,28440955318
1763087389.433714,2025-11-13 22:29:49,6,ASTER,62481850,1.054400,-5.22,0.0013,128150414
1763087389.433714,2025-11-13 22:29:49,7,XPL,49745356,0.241460,-8.01,0.0013,217277386
1763087389.433714,2025-11-13 22:29:49,8,LTC,47553759,96.685000,-2.24,0.0013,289408
1763087389.433714,2025-11-13 22:29:49,9,FARTCOIN,34896044,0.263660,-6.45,0.0013,124257557
1763087389.433714,2025-11-13 22:29:49,10,SUI,25961792,1.862500,-5.48,0.0003,11615695
1763087389.433714,2025-11-13 22:29:49,11,DOGE,25234897,0.164880,-3.31,0.0013,283481260
1763087389.433714,2025-11-13 22:29:49,12,LINK,21058132,14.555000,-4.61,0.0007,1826561
1763087389.433714,2025-11-13 22:29:49,13,TRUMP,20960137,7.254300,-4.44,0.0009,4421669
1763087389.433714,2025-11-13 22:29:49,14,RESOLV,19466265,0.152540,29.79,-0.0577,31148358
1763087389.433714,2025-11-13 22:29:49,15,AVNT,18830838,0.515700,4.39,-0.0572,12167960
1763101820.127711,2025-11-14 02:30:20,1,HYPE,427193091,36.761000,-6.79,0.0013,23601500
1763101820.127711,2025-11-14 02:30:20,2,XRP,396122700,2.293300,-8.89,0.0013,78202048
1763101820.127711,2025-11-14 02:30:20,3,ZEC,362559453,500.910000,-3.94,0.0013,483564
1763101820.127711,2025-11-14 02:30:20,4,PUMP,95963384,0.003584,-10.22,0.0013,27407825192
1763101820.127711,2025-11-14 02:30:20,5,UNI,81022283,7.495500,-6.12,0.0013,7969937
1763101820.127711,2025-11-14 02:30:20,6,ASTER,73423974,1.028400,-9.08,0.0013,130144674
1763101820.127711,2025-11-14 02:30:20,7,LTC,49455241,95.924000,-5.38,0.0013,273652
1763101820.127711,2025-11-14 02:30:20,8,XPL,47578340,0.234310,-10.67,0.0003,207965410
1763101820.127711,2025-11-14 02:30:20,9,FARTCOIN,38444928,0.251300,-12.43,0.0013,120241341
1763101820.127711,2025-11-14 02:30:20,10,SUI,31057903,1.813500,-10.96,-0.0012,12007612
1763101820.127711,2025-11-14 02:30:20,11,kPEPE,29010094,0.005286,-10.71,0.0013,3938569040
1763101820.127711,2025-11-14 02:30:20,12,DOGE,28948519,0.162950,-7.73,0.0013,284779772
1763101820.127711,2025-11-14 02:30:20,13,RESOLV,23308266,0.150440,20.74,-0.1846,24457906
1763101820.127711,2025-11-14 02:30:20,14,TRUMP,23249049,7.100400,-8.02,0.0007,4407589
1763101820.127711,2025-11-14 02:30:20,15,BNB,21092589,913.460000,-5.81,0.0007,44436
1763116264.626427,2025-11-14 06:31:04,1,HYPE,451517662,37.438000,-4.13,0.0048,24162948
1763116264.626427,2025-11-14 06:31:04,2,XRP,376797807,2.285100,-9.13,0.0013,78566054
1763116264.626427,2025-11-14 06:31:04,3,ZEC,369869504,526.570000,5.62,0.0013,500415
1763116264.626427,2025-11-14 06:31:04,4,PUMP,96584746,0.003642,-6.76,0.0013,27196406082
1763116264.626427,2025-11-14 06:31:04,5,ASTER,78906362,1.034200,-8.10,0.0013,130231442
1763116264.626427,2025-11-14 06:31:04,6,UNI,71580108,7.260200,-8.06,0.0013,7864853
1763116264.626427,2025-11-14 06:31:04,7,LTC,54856774,96.105000,-3.87,0.0007,264597
1763116264.626427,2025-11-14 06:31:04,8,XPL,46364915,0.234150,-11.58,0.0013,203763720
1763116264.626427,2025-11-14 06:31:04,9,FARTCOIN,41992565,0.254080,-9.56,0.0013,120232685
1763116264.626427,2025-11-14 06:31:04,10,SUI,33910218,1.809600,-10.55,-0.0010,12649676
1763116264.626427,2025-11-14 06:31:04,11,kPEPE,33417236,0.005307,-10.04,0.0013,3266748886
1763116264.626427,2025-11-14 06:31:04,12,DOGE,31086670,0.163430,-7.19,0.0013,283334678
1763116264.626427,2025-11-14 06:31:04,13,TRUMP,27153670,7.127500,-6.31,-0.0081,4330830
1763116264.626427,2025-11-14 06:31:04,14,BNB,23581306,914.200000,-5.20,0.0013,43083
1763116264.626427,2025-11-14 06:31:04,15,LINK,23529715,14.231000,-10.00,0.0013,1713551
1763130705.904535,2025-11-14 10:31:45,1,HYPE,513083988,37.013000,-4.35,0.0052,24331337
1763130705.904535,2025-11-14 10:31:45,2,XRP,462924565,2.266700,-7.83,0.0013,85988304
1763130705.904535,2025-11-14 10:31:45,3,ZEC,455253431,551.890000,13.64,0.0013,530965
1763130705.904535,2025-11-14 10:31:45,4,PUMP,112880058,0.003502,-9.63,0.0013,27797851918
1763130705.904535,2025-11-14 10:31:45,5,ASTER,91141216,1.080400,-1.06,0.0013,128387082
1763130705.904535,2025-11-14 10:31:45,6,UNI,71855970,7.037000,-8.86,0.0013,7899572
1763130705.904535,2025-11-14 10:31:45,7,LTC,57480165,94.660000,-6.68,0.0013,256467
1763130705.904535,2025-11-14 10:31:45,8,XPL,51254354,0.228400,-11.88,0.0013,204087166
1763130705.904535,2025-11-14 10:31:45,9,FARTCOIN,48846679,0.248600,-11.77,0.0013,116121540
1763130705.904535,2025-11-14 10:31:45,10,DOGE,36732969,0.159300,-8.87,0.0013,276113074
1763130705.904535,2025-11-14 10:31:45,11,kPEPE,36488029,0.005144,-12.38,0.0013,3071290700
1763130705.904535,2025-11-14 10:31:45,12,SUI,35162928,1.757500,-12.68,-0.0017,12616521
1763130705.904535,2025-11-14 10:31:45,13,BNB,28396847,912.270000,-4.89,0.0013,44215
1763130705.904535,2025-11-14 10:31:45,14,TRUMP,27046864,7.189000,-4.49,-0.0005,4237890
1763130705.904535,2025-11-14 10:31:45,15,LINK,25374057,14.041000,-9.32,0.0013,1638065
1763145140.970455,2025-11-14 14:32:20,1,HYPE,551135913,37.343000,0.63,0.0013,23245453
1763145140.970455,2025-11-14 14:32:20,2,ZEC,477733096,590.850000,22.43,0.0013,565321
1763145140.970455,2025-11-14 14:32:20,3,XRP,352664083,2.322700,-1.64,0.0013,84790936
1763145140.970455,2025-11-14 14:32:20,4,PUMP,96174524,0.003640,2.56,0.0013,29577994406
1763145140.970455,2025-11-14 14:32:20,5,ASTER,90261830,1.090200,6.55,0.0013,123844478
1763145140.970455,2025-11-14 14:32:20,6,UNI,48892554,7.156800,-7.30,0.0013,7786220
1763145140.970455,2025-11-14 14:32:20,7,LTC,45232405,97.547000,3.47,0.0013,255105
1763145140.970455,2025-11-14 14:32:20,8,FARTCOIN,43043327,0.252650,-3.75,0.0013,114924674
1763145140.970455,2025-11-14 14:32:20,9,XPL,41699896,0.231700,-3.24,0.0013,207377326
1763145140.970455,2025-11-14 14:32:20,10,kPEPE,39297232,0.005113,-6.99,0.0013,3077168824
1763145140.970455,2025-11-14 14:32:20,11,SUI,36342692,1.794500,-4.13,0.0013,13256346
1763145140.970455,2025-11-14 14:32:20,12,DOGE,31917959,0.162460,-0.84,0.0013,277430854
1763145140.970455,2025-11-14 14:32:20,13,ENA,26232170,0.285450,-1.82,0.0013,166557946
1763145140.970455,2025-11-14 14:32:20,14,BNB,24418098,924.650000,-0.09,0.0013,44212
1763145140.970455,2025-11-14 14:32:20,15,STRK,22376885,0.170190,27.59,0.0013,224255822
1763159572.397977,2025-11-14 18:32:52,1,HYPE,486699599,38.330000,0.56,0.0013,23317370
1763159572.397977,2025-11-14 18:32:52,2,ZEC,436318263,592.690000,14.66,0.0013,581390
1763159572.397977,2025-11-14 18:32:52,3,XRP,263759287,2.278500,-1.43,0.0013,93572504
1763159572.397977,2025-11-14 18:32:52,4,PUMP,93188220,0.003571,-0.92,0.0013,29553890412
1763159572.397977,2025-11-14 18:32:52,5,ASTER,92228575,1.119400,4.67,0.0044,122072686
1763159572.397977,2025-11-14 18:32:52,6,LTC,47462166,98.961000,2.64,0.0013,282996
1763159572.397977,2025-11-14 18:32:52,7,UNI,41278554,7.101600,-8.13,0.0013,7761316
1763159572.397977,2025-11-14 18:32:52,8,FARTCOIN,39658188,0.250980,-5.15,0.0013,114405323
1763159572.397977,2025-11-14 18:32:52,9,kPEPE,38258527,0.005021,-7.02,0.0013,3017847058
1763159572.397977,2025-11-14 18:32:52,10,XPL,37616991,0.233190,-2.69,0.0013,209815364
1763159572.397977,2025-11-14 18:32:52,11,SUI,34109246,1.772200,-4.83,0.0013,12899779
1763159572.397977,2025-11-14 18:32:52,12,DOGE,27235908,0.160470,-1.44,0.0013,275488572
1763159572.397977,2025-11-14 18:32:52,13,STRK,24623804,0.175420,20.25,0.0013,225713149
1763159572.397977,2025-11-14 18:32:52,14,ENA,24474429,0.282710,-2.60,0.0013,164158032
1763159572.397977,2025-11-14 18:32:52,15,BNB,23125833,926.680000,0.57,0.0013,44173
1763174003.9142988,2025-11-14 22:33:23,1,ZEC,522350647,654.700000,27.71,0.0061,561125
1763174003.9142988,2025-11-14 22:33:23,2,HYPE,468580838,38.164000,-0.15,0.0015,23463303
1763174003.9142988,2025-11-14 22:33:23,3,XRP,274409738,2.284000,-2.18,0.0045,94277378
1763174003.9142988,2025-11-14 22:33:23,4,ASTER,97989387,1.135600,7.67,0.0013,123002656
1763174003.9142988,2025-11-14 22:33:23,5,PUMP,85462933,0.003639,-2.60,0.0022,30294341910
1763174003.9142988,2025-11-14 22:33:23,6,LTC,46170461,102.670000,6.20,0.0013,261318
1763174003.9142988,2025-11-14 22:33:23,7,FARTCOIN,41502121,0.249600,-5.26,0.0013,113069482
1763174003.9142988,2025-11-14 22:33:23,8,UNI,38158669,7.259700,-5.30,0.0013,7571478
1763174003.9142988,2025-11-14 22:33:23,9,kPEPE,36338112,0.005016,-7.15,0.0013,3041120748
1763174003.9142988,2025-11-14 22:33:23,10,SUI,32769524,1.776700,-4.57,0.0013,12632659
1763174003.9142988,2025-11-14 22:33:23,11,XPL,32315381,0.233690,-3.27,0.0013,210058352
1763174003.9142988,2025-11-14 22:33:23,12,DOGE,30750852,0.161440,-2.13,0.0013,291989334
1763174003.9142988,2025-11-14 22:33:23,13,STRK,28989773,0.178360,24.47,0.0013,226624481
1763174003.9142988,2025-11-14 22:33:23,14,ENA,25453082,0.280150,-5.70,0.0013,158257772
1763174003.9142988,2025-11-14 22:33:23,15,BNB,22278618,928.350000,-0.44,0.0013,43889
1763188430.839923,2025-11-15 02:33:50,1,ZEC,705833109,713.250000,42.37,0.0013,564393
1763188430.839923,2025-11-15 02:33:50,2,HYPE,429673319,38.789000,5.40,0.0013,23624560
1763188430.839923,2025-11-15 02:33:50,3,XRP,254852501,2.291500,-0.09,0.0013,92216844
1763188430.839923,2025-11-15 02:33:50,4,ASTER,89548454,1.139900,10.79,0.0013,116739212
1763188430.839923,2025-11-15 02:33:50,5,PUMP,79164408,0.003657,1.87,0.0013,31259147176
1763188430.839923,2025-11-15 02:33:50,6,LTC,52216565,104.760000,9.06,0.0002,255177
1763188430.839923,2025-11-15 02:33:50,7,FARTCOIN,37915152,0.253250,0.69,0.0013,113476814
1763188430.839923,2025-11-15 02:33:50,8,UNI,37059865,7.475400,-0.31,0.0013,7445919
1763188430.839923,2025-11-15 02:33:50,9,STRK,33902115,0.171310,21.85,0.0013,220579473
1763188430.839923,2025-11-15 02:33:50,10,SUI,29996230,1.801400,-0.69,0.0011,11015124
1763188430.839923,2025-11-15 02:33:50,11,XPL,29909519,0.241060,2.63,0.0013,222126700
1763188430.839923,2025-11-15 02:33:50,12,DOGE,28184202,0.163490,0.32,0.0013,269444600
1763188430.839923,2025-11-15 02:33:50,13,NEAR,26000363,2.587300,8.03,0.0054,11625611
1763188430.839923,2025-11-15 02:33:50,14,ENA,22654816,0.282240,-1.09,0.0013,159214698
1763188430.839923,2025-11-15 02:33:50,15,LINK,18856681,14.220000,-0.38,0.0013,1588556
1763202858.715002,2025-11-15 06:34:18,1,ZEC,756519962,631.190000,19.99,0.0013,546549
1763202858.715002,2025-11-15 06:34:18,2,HYPE,389574220,39.036000,4.34,0.0013,23636748
1763202858.715002,2025-11-15 06:34:18,3,XRP,250990884,2.258400,-1.13,0.0014,94048984
1763202858.715002,2025-11-15 06:34:18,4,ASTER,87872912,1.118400,8.32,0.0009,109818950
1763202858.715002,2025-11-15 06:34:18,5,PUMP,74597124,0.003523,-3.24,0.0013,30464506824
1763202858.715002,2025-11-15 06:34:18,6,LTC,39979352,101.930000,6.05,0.0013,250234
1763202858.715002,2025-11-15 06:34:18,7,STRK,35045549,0.165170,18.96,0.0013,218286091
1763202858.715002,2025-11-15 06:34:18,8,FARTCOIN,34638945,0.245850,-3.17,0.0013,114187027
1763202858.715002,2025-11-15 06:34:18,9,UNI,32391488,7.307900,0.76,0.0013,7401093
1763202858.715002,2025-11-15 06:34:18,10,NEAR,29382449,2.460200,3.14,0.0013,11282877
1763202858.715002,2025-11-15 06:34:18,11,SUI,26900645,1.753600,-3.01,0.0012,11071175
1763202858.715002,2025-11-15 06:34:18,12,XPL,26464921,0.230120,-1.71,0.0013,224154126
1763202858.715002,2025-11-15 06:34:18,13,DOGE,26325229,0.161270,-1.23,0.0013,266504948
1763202858.715002,2025-11-15 06:34:18,14,ENA,21739304,0.274420,-4.60,0.0013,158769302
1763202858.715002,2025-11-15 06:34:18,15,BNB,15252190,935.610000,2.38,0.0004,43699
1763217286.9360662,2025-11-15 10:34:46,1,ZEC,732141842,682.340000,23.94,-0.0012,571369
1763217286.9360662,2025-11-15 10:34:46,2,HYPE,325435492,38.549000,4.03,0.0013,23605264
1763217286.9360662,2025-11-15 10:34:46,3,XRP,131891245,2.259500,-0.21,0.0015,94718922
1763217286.9360662,2025-11-15 10:34:46,4,ASTER,68143996,1.125100,4.25,0.0013,107852618
1763217286.9360662,2025-11-15 10:34:46,5,PUMP,54196749,0.003565,1.74,0.0013,30374891388
1763217286.9360662,2025-11-15 10:34:46,6,LTC,41791723,105.310000,11.60,0.0013,254865
1763217286.9360662,2025-11-15 10:34:46,7,STRK,32161094,0.168670,5.60,0.0013,218062377
1763217286.9360662,2025-11-15 10:34:46,8,NEAR,30205446,2.488300,4.11,0.0024,12313153
1763217286.9360662,2025-11-15 10:34:46,9,FARTCOIN,28107143,0.248680,0.11,0.0013,114645508
1763217286.9360662,2025-11-15 10:34:46,10,UNI,26896364,7.377300,5.05,0.0013,7438801
1763217286.9360662,2025-11-15 10:34:46,11,SUI,22161223,1.785100,1.70,0.0013,11238303
1763217286.9360662,2025-11-15 10:34:46,12,DOGE,21124264,0.163290,2.64,0.0013,265932176
1763217286.9360662,2025-11-15 10:34:46,13,XPL,20434895,0.233220,2.22,0.0013,222118080
1763217286.9360662,2025-11-15 10:34:46,14,ENA,19355330,0.279660,-1.46,0.0013,161869064
1763217286.9360662,2025-11-15 10:34:46,15,ADA,12481695,0.506200,0.07,-0.0011,22317696
1763231719.1643908,2025-11-15 14:35:19,1,ZEC,749997173,658.060000,11.16,-0.0038,556867
1763231719.1643908,2025-11-15 14:35:19,2,HYPE,218032686,38.799000,3.74,0.0013,23585398
1763231719.1643908,2025-11-15 14:35:19,3,XRP,111714793,2.258100,-2.83,0.0013,93887118
1763231719.1643908,2025-11-15 14:35:19,4,ASTER,68305993,1.130600,2.86,0.0013,104854552
1763231719.1643908,2025-11-15 14:35:19,5,LTC,41949474,103.230000,5.75,0.0013,262134
1763231719.1643908,2025-11-15 14:35:19,6,PUMP,39123949,0.003596,-0.80,0.0013,30650023818
1763231719.1643908,2025-11-15 14:35:19,7,STRK,34261761,0.196580,15.56,0.0013,225129082
1763231719.1643908,2025-11-15 14:35:19,8,NEAR,30451846,2.466300,1.88,0.0013,12415698
1763231719.1643908,2025-11-15 14:35:19,9,UNI,25575527,7.520800,4.94,0.0013,7481215
1763231719.1643908,2025-11-15 14:35:19,10,FARTCOIN,25570639,0.245050,-3.21,0.0013,110511668
1763231719.1643908,2025-11-15 14:35:19,11,DOGE,19667358,0.163690,0.71,0.0013,273875114
1763231719.1643908,2025-11-15 14:35:19,12,XPL,16672095,0.236350,1.82,0.0013,232736934
1763231719.1643908,2025-11-15 14:35:19,13,SUI,13835403,1.784900,-0.73,0.0013,11343460
1763231719.1643908,2025-11-15 14:35:19,14,ENA,13482886,0.282130,-1.46,0.0013,164145782
1763231719.1643908,2025-11-15 14:35:19,15,AAVE,9905401,181.440000,1.23,0.0013,162474
1763246143.764569,2025-11-15 18:35:43,1,ZEC,763814797,675.890000,13.32,-0.0119,567175
1763246143.764569,2025-11-15 18:35:43,2,HYPE,170307234,38.460000,0.53,0.0013,23611107
1763246143.764569,2025-11-15 18:35:43,3,XRP,106619226,2.237900,-1.74,0.0013,97374190
1763246143.764569,2025-11-15 18:35:43,4,ASTER,62588939,1.123000,0.20,0.0013,106027126
1763246143.764569,2025-11-15 18:35:43,5,STRK,35879697,0.197210,12.80,0.0013,233838280
1763246143.764569,2025-11-15 18:35:43,6,LTC,34780348,102.170000,3.31,0.0013,257103
1763246143.764569,2025-11-15 18:35:43,7,NEAR,33110604,2.412900,1.11,0.0013,11309655
1763246143.764569,2025-11-15 18:35:43,8,PUMP,30610330,0.003553,-0.75,0.0013,30980298138
1763246143.764569,2025-11-15 18:35:43,9,FARTCOIN,22908800,0.241000,-3.98,0.0013,109566799
1763246143.764569,2025-11-15 18:35:43,10,UNI,22028213,7.356600,2.92,0.0013,7452572
1763246143.764569,2025-11-15 18:35:43,11,DOGE,20112840,0.162930,1.61,0.0013,264713764
1763246143.764569,2025-11-15 18:35:43,12,XPL,15471163,0.230150,-1.68,0.0013,225108142
1763246143.764569,2025-11-15 18:35:43,13,ZEN,11636157,13.396000,1.73,-0.0009,212467
1763246143.764569,2025-11-15 18:35:43,14,ENA,11488485,0.274820,-2.69,0.0002,158750880
1763246143.764569,2025-11-15 18:35:43,15,SUI,10797181,1.765900,-0.58,-0.0001,11531619
1763260581.6097012,2025-11-15 22:36:21,1,ZEC,692736760,704.590000,7.71,0.0013,581499
1763260581.6097012,2025-11-15 22:36:21,2,HYPE,159465354,38.786000,0.66,0.0013,23788463
1763260581.6097012,2025-11-15 22:36:21,3,XRP,83187759,2.231400,-2.77,0.0013,95454602
1763260581.6097012,2025-11-15 22:36:21,4,ASTER,73088915,1.153300,1.31,0.0085,110110990
1763260581.6097012,2025-11-15 22:36:21,5,STRK,37140853,0.211700,18.61,0.0013,244311660
1763260581.6097012,2025-11-15 22:36:21,6,LTC,34450686,101.120000,-2.55,0.0013,266761
1763260581.6097012,2025-11-15 22:36:21,7,NEAR,32355550,2.415200,-0.55,0.0013,11789355
1763260581.6097012,2025-11-15 22:36:21,8,PUMP,31141153,0.003568,-2.41,0.0013,30886082330
